Review,Positive,Negative,Neutral,Compound,Sentiment
quotThis is my whooooole weekendquotbrIdk why that cracked me up goven it39s so cheesy,0.0,0.0,1.0,0.0,Neutral
Will very funny when Intel decided to buy ad slots in LTT segue and turn out praising AMD products,0.282,0.0,0.718,0.7713,Positive
Underrated featurebrhaving the micro sd slotmean you can put some 256512 Gb micro sd and use like additional space for cheap,0.111,0.0,0.889,0.3612,Positive
Did any one else notice he changed the title of the vid,0.0,0.0,1.0,0.0,Neutral
My son has the hp laptop with the Ryzen 3000 series Apu and I thought that was impressive compared to my 2 year old i5 laptop this hp looks like its going to be my next laptop if only I could afford to ditch my aging 7700k in my big rig I39d love a Ryzen 9 system,0.168,0.025,0.807,0.8591,Positive
Pls make video on computer programmer which type of laptop used,0.115,0.0,0.885,0.0772,Positive
I got this laptops 2019 version last year with a ryzen 5 3500u and 256gb SSD and its pretty good I got it on sale for around 600 on sale  student discount and as a school laptop its held me over really well I had one issue with the SSD shorting out on me but warranty replaced it with no trouble,0.093,0.102,0.805,-0.3825,Negative
After watching this one of the questions I have is if the laptop fell while filming it spinning on those colored balls,0.0,0.0,1.0,0.0,Neutral
Ahhh Brandon is playing with his new probe lens I see,0.167,0.0,0.833,0.2023,Positive
My mum has that laptop and now I want it,0.14,0.0,0.86,0.0772,Positive
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt5m49s549a No Linus that39s a MICRO SD card reader Different format Not interchangable Also not used by most cameras,0.0,0.115,0.885,-0.296,Negative
I have a feeling that Intel is going to be the next Nokia,0.13,0.0,0.87,0.128,Positive
intel is dead unless they get something better and lower their prices,0.158,0.353,0.489,-0.5574,Negative
4800h nearly hits 3700x levels of performance,0.0,0.0,1.0,0.0,Neutral
tbh AMD is better than Intel in my experiencebrbrExcept for some reason my laptop doesn39t like running minecraft unless I have a mod like BetterFPS dunno what causes it My old intel laptop ran MC better,0.265,0.0,0.735,0.8689,Positive
Linus is awfully close to switching me over to AMD,0.0,0.0,1.0,0.0,Neutral
I just realized every LTT review is about Linus and his team being Butt hurt that products arent made specifically for them  my hands are too big hp why are you not considering the sides of my hands ,0.0,0.086,0.914,-0.5267,Negative
Let39s just say the words AMD YES,0.364,0.0,0.636,0.5319,Positive
I39m looking at my Lenovo 330s 8th Gen i7 that I picked up cheap last year and I39m wondering if I should trade it in for a nice new AMD machine already,0.091,0.0,0.909,0.4215,Positive
Actually good segue,0.592,0.0,0.408,0.4404,Positive
I have last year39s model envey it39s really great for a student,0.328,0.0,0.672,0.659,Positive
Brandon enjoying the lockdown by getting new toys ,0.327,0.0,0.673,0.5267,Positive
I just don39t understand why I hate AMD though lt_gt,0.0,0.346,0.654,-0.5719,Negative
quotIn the low prices modelsquotbrPresent a 700 dollars laptopbrMe brReally I think that the real average is 500 dollars,0.0,0.116,0.884,-0.2732,Negative
Damn Alex has way bigger hands than I expected,0.0,0.278,0.722,-0.4019,Negative
I have had my X360 13quot with an R7 2700u for a coupld years now and I am very happy with it Performance screen etc is great i do with it had a larger track pad though,0.212,0.0,0.788,0.8439,Positive
I ordered a Dell XPS 15 it a shame that they don39t come with AMD options or else that would have made an excellent laptop even better,0.215,0.101,0.684,0.5423,Positive
I just wish that more and more ultrabook come up with 16 gb RAM more easily accessible or provide the RAM upgrade option for the ultrabooks,0.19,0.0,0.81,0.659,Positive
Guy typing in background with tiny hands reminded me of telebrands commercials ,0.0,0.0,1.0,0.0,Neutral
I don39t know why would anyone buy Intel pros which are twice as priced and not even half the benchmark to AMD ,0.0,0.0,1.0,0.0,Neutral
are there any 17 inch ryzen 2 in 1s yet my current intel based 2 in 1 has some really annoying coil whine,0.0,0.242,0.758,-0.6962,Negative
quotNowquot lol the Envy X360 is a 3 year old product that I39ve been using for over 2 Bought it for 500 bucks on black Friday Now its become pretty slow though lmao I got the 15 inch so it comes with windows hello,0.206,0.044,0.75,0.8316,Positive
I see that you guys got a new lens for those close shots I see you ,0.0,0.0,1.0,0.0,Neutral
The drop is a lie got in said I only have 10 off instead of 20 as new user after registered they didn39t even provide the 10 off the headset is still 50 I am from Hong Kong don39t know if that matters,0.027,0.051,0.922,-0.25,Negative
but is this laptop have thunderbolt ,0.0,0.0,1.0,0.0,Neutral
Holy shit this is the first time I39ve thought about upgrading my laptop I probably don39t need it though,0.0,0.175,0.825,-0.5574,Negative
Whats new,0.0,0.0,1.0,0.0,Neutral
i so cant wait to see what their gaming focused gpus are going to be like,0.282,0.0,0.718,0.6249,Positive
Intel guys if you39re reading this find yourselves a new job becauseif Corona doesn39t come for you AMD is ,0.0,0.0,1.0,0.0,Neutral
Who is the guy hosting the video,0.0,0.0,1.0,0.0,Neutral
You can literally compare Dell machine with this HP Envy X360,0.0,0.174,0.826,-0.2732,Negative
intel is garbage and i use intel cause im forced to,0.0,0.25,0.75,-0.4588,Negative
LOL they changed the title The original one was quotShould you even CONSIDER an Intel laptopquot,0.294,0.0,0.706,0.7034,Positive
This gives me hope that there will be bios and driver updates for my HP 15 with ryzen 7 3700u vega 10 to stop the 60 degree Celsius hectic thermal throttle and I can actually boost over 3 GHz CPU and 1200 GHz GPU,0.122,0.048,0.83,0.5267,Positive
AMD really bounced back hard,0.0,0.294,0.706,-0.1689,Negative
I cant see anyone mention it But the camera work in this video is really dope looking,0.0,0.0,1.0,0.0,Neutral
Intel We are winning o laptopsbrAMD biHold upib,0.362,0.0,0.638,0.5267,Positive
Look the title changed  the original title was quotshould you buy an Intel laptop anymorequot or something Guess sponsorship works ,0.108,0.0,0.892,0.3182,Positive
Linus looks like an older Bryce Hall,0.294,0.0,0.706,0.3612,Positive
I39m blown away by the fact HP does have laptops that have great hardware and bnotb crappy screens which always was the fact not long ago We even joked around at work Is it a laptop with good hardware and made by HP Hah Crappy panel galore oquot,0.159,0.123,0.718,0.2732,Positive
Like 89k,0.714,0.0,0.286,0.3612,Positive
quot16x9 is one of their failuresquot  no its fine stop being picky,0.118,0.289,0.592,-0.3818,Negative
Just bought a AMD CPU with AMD gpu laptop brbrFeeling good today,0.225,0.0,0.775,0.4404,Positive
Finally a proper sub 1000 reccomendation for above average power Thanks for the budget love totally look forward to more,0.295,0.0,0.705,0.7964,Positive
AMD Ryzen 5 3600X vs AMD Ryzen 7 2700X which of these 2 is better for video editingafter effects specific,0.153,0.0,0.847,0.4404,Positive
Yea these laptops are cool and all but I39m going to need that shirt,0.113,0.0,0.887,0.1655,Positive
First time I am this early  why does ltt only upload at 10 to 11 pm lol,0.157,0.0,0.843,0.4215,Positive
Original title quotShould you even CONSIDER an Intel laptopquotbrEdit The bots have invaded the replies,0.141,0.0,0.859,0.3182,Positive
Shoutout to the Lenovo flex 5 ryzen 4500u 16gb of ram 2 in 1 1080p screen for only 59999 in Amazon,0.091,0.0,0.909,0.1779,Positive
LTT crew this laptop doesn39t have very good ergonomicsbrMe with a Sony Vaio duo 13 bdo you even get any ergonomicsb,0.144,0.0,0.856,0.4927,Positive
Number 915th lol,0.804,0.0,0.196,0.4767,Positive
Did anyone ever clicked that quotAvoid YouTube commentsquot pop up in Linus videos Where does it take you ,0.0,0.0,1.0,0.0,Neutral
Man I freakin love the new intro,0.457,0.0,0.543,0.6369,Positive
Too bad Intel pays off all the OEMs to keep AMD out of the top tier designs,0.089,0.172,0.739,-0.4019,Negative
Im hoping for  an AMD RTX STUDIO laptop at a more reasonable price than the current intel ones,0.149,0.0,0.851,0.4215,Positive
Way to go AMD,0.0,0.0,1.0,0.0,Neutral
If you had all those problems fixed on the 360 you would not pay 700 more like 1800 you cry over nothing if you want a better pc cough up another 1000,0.179,0.18,0.641,-0.0085,Neutral
Hey man with the beard where are you hiding Linus Tech Tips did u tie him up in the basement,0.0,0.109,0.891,-0.296,Negative
Bananaforscale,0.0,0.0,1.0,0.0,Neutral
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt1m25s125a brVoice crack,0.0,0.0,1.0,0.0,Neutral
How the heck can you complain about a 169 aspect ratio over a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt16m10s1610a etc when your own damn videos are in 168,0.0,0.215,0.785,-0.6369,Negative
Guys does anyone know if Linus Tech Tips has merchandise,0.0,0.0,1.0,0.0,Neutral
Shut up alex Shouldn39t he be doing some incompetent work instead,0.0,0.237,0.763,-0.4767,Negative
whats the background music during vid good song,0.293,0.0,0.707,0.4404,Positive
Looking at the links and I can39t even find the model lmao per the usual for companies Also inb4 scalpers,0.178,0.0,0.822,0.5994,Positive
This is a great machine I have personally bought over 9 of them for friends and family who needed them Everyone loves it Bestbuy also has a 15quot model with lower screen colors and bright was but good for many ppl,0.281,0.035,0.684,0.8793,Positive
Everytime they mention the Lenovo Flex 14 they always bring up the non rigidity of the frame I think that might just be the older model I have a Flex 14 and mine doesn39t have any deck flex and the screen isn39t as floppy as they show Anyone else,0.0,0.036,0.964,-0.1779,Negative
lenuvo flex 14 is better,0.42,0.0,0.58,0.4404,Positive
Would be cool if you coul buy the damn g14 ANYWHERE in german languaged Europ  there is not a single unit to get ,0.092,0.108,0.8,-0.1027,Negative
I was just looking at buying this thing nice to have a review ,0.219,0.0,0.781,0.4215,Positive
HP soooooooo you39re saying it39s too cheap Noted,0.0,0.0,1.0,0.0,Neutral
Yeah I would not trust HP with AMD We use HP EliteDesk 800 for most of our workstations but due to supply shortages we got EliteDesk 705 which is exactly the same but uses AMD Ryzen I have not seen that much blue screen in my life Granted it39s a desktop and not a laptop but I don39t trust HP with AMD at the moment,0.062,0.11,0.828,-0.4946,Negative
Fingerprint scanner over windows hello faceID all day,0.0,0.0,1.0,0.0,Neutral
The Ryzen 7 model is cheaper right now too at 757,0.0,0.0,1.0,0.0,Neutral
it seems that Brandon got a new toy,0.0,0.0,1.0,0.0,Neutral
Anyone noticed the similarities between this video39s soundtrack and MC_HAMMER_U_CAN39T_TOUCH_THISmp3,0.0,0.0,1.0,0.0,Neutral
When HP Released Budget Laptops with AMD brbrHP Flagships  My Time has comebr,0.0,0.0,1.0,0.0,Neutral
My tuf fx505g has a i5 9300u with a gtx 1650 and I got it 300 dollars off on Black Friday I know tuf doesnt exactly have the best reputation it has GPU For 850 at normal price,0.113,0.0,0.887,0.6369,Positive
Most unexpected Segway on a litt video,0.0,0.0,1.0,0.0,Neutral
I just looked the laptop up and almost every AMD configuration is unavaible Only the Intel ones are in stock,0.0,0.0,1.0,0.0,Neutral
I was thinking about getting myself a surface pro but this might be a better alternative,0.243,0.0,0.757,0.5927,Positive
I39m happy that we finally got here,0.381,0.0,0.619,0.5719,Positive
I was not ready for that segway like WHAAAAT,0.236,0.199,0.566,0.1002,Positive
Intel is dead Long live the king,0.0,0.417,0.583,-0.6486,Negative
Try the Lenovo Ideapad 5 as well the 14quot model seems like a bargain,0.416,0.0,0.584,0.6597,Positive
Video title before Linus changed it  Should you even consider buying an Intel laptop,0.0,0.0,1.0,0.0,Neutral
What about docking I39m on the process of deciding for and buying an Ultrabook because I want productivity software development mostly and I39m not a gamer so I don39t really benefit from graphics cards that much I39m also a student so a desktop doesn39t really work for me either way I39m always moving with my laptop That gets me to what I most like about Intel laptops Thunderbolt and their capability to have only one device for desktop and on the go The thing is the Envy X360 doesn39t seem to even have a display output I really like it mostly for the price and form factor but that is what will probably keep me from buying it,0.063,0.014,0.923,0.5678,Positive
Everytime someone asks me about a new laptop i always recommend the HP Envy X360s My girlfriend rocks a 15quot with the 8th Gen i5 and my sister a 15quot with the 3000 series AMD APUs Now with Zen 2 they are even better The 15quot Models have very sturdy bodys out of aluminium and proper IO so you don39t need dongles  Great machines that last longer than my laptops in the past My next one will be a Zen 2 X360 15quot too,0.112,0.025,0.863,0.8126,Positive
not available in my country,0.0,0.0,1.0,0.0,Neutral
hi linus ,0.0,0.0,1.0,0.0,Neutral
Yay Now the actual laptop I was looking to buy will immediately be out of stock,0.195,0.0,0.805,0.5267,Positive
OnlybrIntel ligent people will buybrIntel processors,0.0,0.0,1.0,0.0,Neutral
your making me feel like intel shouldn39t do cpus anymore,0.217,0.0,0.783,0.3612,Positive
Original title should you even consider buying a Intel laptop,0.223,0.0,0.777,0.3182,Positive
I have a Lenovo V14ARE with a Ryzen 4500U I am glad that I made that purchase It came with a PCIE 256GB SSD I Added a 2TB SATA SSD for storage for 200 more USD I paid about the same for the Lenovo and would like to see it added to comparison There is also a version that would have came with a 1TB HDD I paid 618 USD for the lENOVO v14are This was after shipping The unit lists for 54592 on Newegg and gets 5 Eggs Of course having only 1 review mine Nice machine for running Emulators and daily use Runs GTA 5 at low res smoothly 800x600 I39m being fair to it This is on the Radeon graphics thats built in Needs more GPU Memory only thing holding it back,0.083,0.016,0.901,0.8176,Positive
I think I just found my college laptop,0.0,0.0,1.0,0.0,Neutral
Finally a laptop video,0.0,0.0,1.0,0.0,Neutral
Intel bad amd good,0.345,0.417,0.238,-0.1531,Negative
Nice changing the title,0.483,0.0,0.517,0.4215,Positive
Oh my that Ryzen Surface better come soon,0.293,0.0,0.707,0.4404,Positive
New Ryzen laptops launch brLe Linus  Okay let39s humiliate Intel,0.142,0.261,0.597,-0.3818,Negative
Hp needs to fix their up down arrow keys and battery degradationas in how many years it will work without battery replacement,0.0,0.0,1.0,0.0,Neutral
This just in water is wet,0.0,0.0,1.0,0.0,Neutral
Me blooks at my 1 year old 1400 lenovo laptop with an i7 that39s already starting to slow downb,0.0,0.0,1.0,0.0,Neutral
Title changed,0.0,0.0,1.0,0.0,Neutral
What is me liking this just for that segue,0.252,0.0,0.748,0.4019,Positive
I think AMD laptops are cheaper because of build quality GPU choice and screen choice Not AMD39s fault but I would like to see manufactures start using high end parts for the AMD laptops,0.14,0.0,0.86,0.5966,Positive
I got a Linus ad pulseway,0.0,0.0,1.0,0.0,Neutral
I like the quotShould you EVEN buy a laptopquot title better ha,0.527,0.0,0.473,0.7783,Positive
Alpha Alex the keyboard is too small for my big manly hands brBeta Linus The keyboard is perfect for my weak little handsbrLol,0.134,0.105,0.761,0.2023,Positive
Now is this a deep fake,0.0,0.437,0.563,-0.4767,Negative
I saw the Newegg model with the R7 4700U for 800 I really love AMD right now I still can39t afford it but you know still really nice to see competition,0.209,0.0,0.791,0.7837,Positive
I like AMD so much more simply because my lap top does not get uncomfortably HOT in my lap  And battery seems to last quite a bit longer,0.222,0.0,0.778,0.6765,Positive
bYou know what they say about guys with small hands Linusb,0.0,0.0,1.0,0.0,Neutral
How come the Asus laptop is do hard to find to buy It39s like it didn39t actually exist,0.126,0.07,0.804,0.2732,Positive
Audio sounds really bad,0.0,0.558,0.442,-0.5849,Negative
Lenovo slim 7 pls,0.394,0.0,0.606,0.0772,Positive
Should you even consider a Intel laptopbrIntel  wait  that39s illegal,0.0,0.31,0.69,-0.5574,Negative
vBest bit ar a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt6m02s602a lol hahaha,0.615,0.0,0.385,0.7506,Positive
I am the 933 th commenter,0.0,0.0,1.0,0.0,Neutral
Btw you can get this for 570 at Best Buy,0.318,0.0,0.682,0.6369,Positive
dat segue make me dying XD,0.476,0.0,0.524,0.6739,Positive
Would you guys recommend the Envy or the 1000 G14,0.198,0.167,0.635,0.1027,Positive
I bought the 156 inch version with a 512GB NVME from Costco for 600 a few weeks ago and it has been spectacular,0.0,0.0,1.0,0.0,Neutral
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt7m58s758a Banana for scale,0.0,0.0,1.0,0.0,Neutral
I am surprised that Linus doesn39t has a problem with that trackpad given how much he troubled with the last HP device Spectre,0.074,0.223,0.703,-0.5859,Negative
ha tiny hands  I have piano hands long thin fingers,0.231,0.0,0.769,0.34,Positive
I know This is why I am not even considering Intel for my laptop option Not even the better gpus will make get a laptop without a R4k chip in it I39m just waiting for the Ryzen stuff to get at least 2080 performance in games Which I39m guessing most companies are waiting to roll out better models when the new GPU generations make it to their market That better be the case or they flat out ignored a market segment,0.0,0.117,0.883,-0.8185,Negative
Soldered ram is a turn off,0.0,0.0,1.0,0.0,Neutral
Stop killing Inteltheyre already dead,0.0,0.845,0.155,-0.8979,Negative
So  the Intelbased Laptop has a very poor thermal solution and the CPU is constantly throttling  and how is that Intels fault nowbrAnd Screen ratio Seriously It was cause people constantly claimed that 169 would be oh so great Just give me back good old 43 Waaaayyyy better for actually working with screens,0.205,0.117,0.678,0.779,Positive
My favorite Segway,0.6,0.0,0.4,0.4588,Positive
I don39t need or want a gaming laptop or a mobile workstation I just need a thin and light  I39ve been buying Dell XPS 1339s for years If they don39t have a Ryzen this gen and they don39t seem to I39ll be switching to something that does The better performance and vastly better battery life are no brainers,0.124,0.038,0.838,0.5994,Positive
But still everywhere i go i see only intel laptops barely any AMD laptops,0.0,0.0,1.0,0.0,Neutral
My HP Envy 13 2017 i5 7200u has 2x USB A and 2x USB C WITH a barrel power connector I honestly believe it39s not done now because they get to save 80 cents per model or some bullshit which happened to  all groceries of the guy which made the decision,0.113,0.107,0.78,0.0772,Positive
the linus we all know roasting intel as always,0.0,0.0,1.0,0.0,Neutral
I wish I had one of these laptop,0.351,0.0,0.649,0.4019,Positive
i like to see a comp lenovo ideapad ryzen version 5 vs hp envy x360,0.171,0.144,0.685,0.1027,Positive
My girlfriend has the 2018 version I think brAnyway its AMD and its a great laptopbrHowever the HDD it came with was glacial slowbrUpgraded to a 970 evo m2 and now its acceptable,0.186,0.0,0.814,0.7506,Positive
I really wish that the AMD gaming notebooks didn39t get crappy cooling and better graphic options Other companies is really giving love to intel notebooks rather than the AMD ones ,0.321,0.089,0.59,0.8578,Positive
I actually like my core i5 in the surface pro 7 That device is more about the form factor and not the cpu,0.111,0.0,0.889,0.3612,Positive
Linus Hey guys today we had a new iPhone dropbrUs oh sick iPhone 12brLinus Drops the new iPhone 12 and its the only prototype in the world brUs eh,0.0,0.109,0.891,-0.5106,Negative
HP giving us the middle finger there,0.286,0.0,0.714,0.34,Positive
Those macro brolls looked awesome in this video good job team LMG,0.412,0.0,0.588,0.7906,Positive
no one is going to talk about the brett renlo at a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt6m10s610a  okay,0.126,0.146,0.728,-0.0772,Negative
Dude I just bought the last year39s model xD,0.352,0.0,0.648,0.5859,Positive
What about the Acer Swift 3,0.31,0.0,0.69,0.2023,Positive
Yay AMD If you say good about Intel you shill,0.441,0.0,0.559,0.743,Positive
Your B rolls have been getting a quite a bit better lately keep up the good work,0.336,0.0,0.664,0.7251,Positive
Now give me an AMD Ryzen 4000 laptop with a a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt16m10s1610a display That39s all I want in life 169 is an abomination,0.064,0.0,0.936,0.0772,Positive
To be fair Ice Lake should be avoided by all as CPUs performance are also lower than Comet Lake 14nm lineup but they are getting a far better iGPU then the latter and are a step behind AMD iGPUbrBtw the next 10nm lineup looks promising Tiger Lake as CPUs performance looks like on pair with Comet Lake and the iGPU will be also better then the actual on Ice Lake but it39s probabily 5 months apart and after another 35 months the new Ryzen will show up So the question before buying should be quotDid I need those kind of performance nowquot,0.146,0.03,0.824,0.9306,Positive
The one time I didn39t see the Segway coming brbrRan me right the frig over,0.0,0.0,1.0,0.0,Neutral
now I39m thinking to sell my budget gaming laptop for this portable thin and light laptop,0.0,0.0,1.0,0.0,Neutral
give it some more time  they will get on that premium level,0.0,0.0,1.0,0.0,Neutral
Ummm Webcam,0.0,0.0,1.0,0.0,Neutral
ʎɐp ʇɐǝɹƃ ɐ ǝʌɐɥ 39ʎɐʍʎu sᴉɥʇ ƃuᴉpɐǝɹ noʎ ǝɹɐ ʎɥʍ 39oǝpᴉʌ ǝɥʇ ƃuᴉɥɔʇɐʍ oʇ ʞɔɐq ʇǝƃ 39osl ʇᴉ ƃuᴉpɐǝɹ puɐ ʇuǝɯɯoɔ sᴉɥʇ ƃuᴉʞᴉl ɹoɟ noʎ ʞuɐɥʇ I 39ʎɐʍ ɹǝɥʇᴉƎ ɹǝʌo uǝǝɹɔs ɹnoʎ pǝuɹnʇ puɐ pǝʇɐǝɥɔ noʎ ǝqʎɐɯ ɹO uʍop ǝpᴉsdn pɐǝɹ uɐɔ noʎ sɯǝǝs ʇI ᴉH,0.0,0.0,1.0,0.0,Neutral
last time there39s Asus zenbook 14 w Ryzen 4500U  NVIDIA MX350 for 549 on bestbuy brright now its 699,0.0,0.0,1.0,0.0,Neutral
Uploaded 40 minutes ago 58k views How,0.0,0.0,1.0,0.0,Neutral
meh craptops,0.0,0.565,0.435,-0.0772,Negative
Nice segue,0.737,0.0,0.263,0.4215,Positive
The future of laptops seems to be beautiful,0.358,0.0,0.642,0.5994,Positive
The Source I want that,0.302,0.0,0.698,0.0772,Positive
I have the 3000 CPU series version of this laptop and it is ROCK SOLID no joke,0.23,0.111,0.659,0.3254,Positive
PLEASE FOR ALL THAT IS HOLY VACUUM THE LAPTOP BEFORE SHOOTING B ROLL Its giving me serious gross out cringe Also that one hair stuck in the sticker really set me off,0.144,0.169,0.687,0.0085,Neutral
i have a an Acer aspire 3 series with 8gb ram1 tb hddintel i58265u chipset and nvidia mx230 series graphics card and its only 8 months since i have bought it and the battery drains insanely fastly and i can39t even run  a game for 5 minutes straight even after  charging to 100 idk whysomebody helpit also shows fake battery timeit says 23 hrs remainingbut it lasts less than an hoursomebody help me a help will be appreciated ,0.136,0.058,0.807,0.7269,Positive
wait sticker pack 0 dollars,0.0,0.0,1.0,0.0,Neutral
Old title was should you even consider an intel laptop lmfao instantly changed this,0.212,0.0,0.788,0.5423,Positive
Yeah that39s cool but with HP drivers are shit,0.23,0.346,0.424,-0.5647,Negative
watching this on my lenovo flex 5 equipped with a ryzen 5 4500U and 16gbs of ram LOVE IT,0.247,0.0,0.753,0.7125,Positive
X86X64 is deadARM and maybe RiscV remain in the futureX86X64 will face the same destiny as PPC already didbut because of PPC disappeared in the desktop market I feel really sad and somtimes I39m setupwhy the hell PPC had to goPPC is still a good architecture100 risc and so on,0.051,0.174,0.775,-0.7902,Negative
Intel laptops suck,0.0,0.592,0.408,-0.4404,Negative
Spectre How appropriate Follow up Meltdown,0.0,0.0,1.0,0.0,Neutral
The logo on the back of the hp reminds me of a middle finger to intel ,0.0,0.0,1.0,0.0,Neutral
Looks like Andy is having too much fun with the new macro lens presumably the Laowa Macro Probe Lens brWhile I like the shots I feel it39s a bit too much of those shots in 1 video I39d say that lens should be used only in high detailed shots like you39ve used it here with the typing test but the macro shot of the connector and many others were a bit useless imo,0.1,0.05,0.85,0.1779,Positive
Can we get a review of msi gp 75,0.0,0.0,1.0,0.0,Neutral
LinusRileyDennisAnthony Someone I Like Most Would Love To See The HP Envy Vs ASUS G14 Plez,0.331,0.1,0.569,0.7076,Positive
Anything without TB3 is junk,0.0,0.0,1.0,0.0,Neutral
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt4m17s417a lmao,0.796,0.0,0.204,0.5994,Positive
That maco shot was good,0.42,0.0,0.58,0.4404,Positive
Looks like someone is having fun with a new lens,0.453,0.0,0.547,0.7003,Positive
1 omen is their gaming flagshipsand i39m frustrated that they are not making a 15inch gaming monster with a ryzen chipbr2 i have not understood the appeal of a large trackpadespecially if you are not gamingwith acceleration the even a small trackpad is enoughunless you have a 4k displaybr3 even though the taller display is better most bags are not made for theseplus content consumption becomes a problem,0.044,0.092,0.864,-0.4939,Negative
a year ago i bought the 2018 version of this machine oh how i regret it,0.0,0.189,0.811,-0.4215,Negative
I used to be an AMD fan back before 201239s Sadly AMD slipped a bit back then in power amp now with the AMD Ryzen cpu39s are more powerful then Intel but sadly crashes nearly15 out of 17 every game I play vs Intel39s cpu just by loading the game,0.125,0.103,0.772,0.0507,Positive
looks like my i3 11quot laptop needs an upgrade that i cant afford,0.185,0.0,0.815,0.3612,Positive
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt4m19s419a  This is mi Hoe Weekend too,0.0,0.0,1.0,0.0,Neutral
that new HP logo is crazy but i think i like it,0.251,0.131,0.618,0.3716,Positive
Just look at motherboard and heatsink design of both models and you will see how Intel still gets love,0.189,0.0,0.811,0.6369,Positive
we need  an episode of Linus doing sponsor segways one after the other,0.0,0.0,1.0,0.0,Neutral
Cant find the free stickers on store D,0.0,0.311,0.689,-0.4023,Negative
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt6m03s603a not necessaryat all ,0.0,0.0,1.0,0.0,Neutral
OK but the investement in a macro lense was definetely worth it,0.324,0.0,0.676,0.5133,Positive
I used to work retail I wonder if those conservative quotknow it allquot dad customers will change their absolutist mindset about Intel being the only option,0.0,0.0,1.0,0.0,Neutral
How do you set different video names for YouTube main site and under actual video,0.0,0.0,1.0,0.0,Neutral
Someones using the Probe Lens,0.0,0.0,1.0,0.0,Neutral
Intel39s trash,0.0,0.0,1.0,0.0,Neutral
Did you guys get that barrel lense or something,0.0,0.0,1.0,0.0,Neutral
can you PLEASE get segway to sponser just one video so you can have that as a segway pun,0.151,0.0,0.849,0.4648,Positive
Honestly who buys intel,0.5,0.0,0.5,0.4588,Positive
Biggest mysterious questionbrWhy Linus changed the titleold is very convincing and funny,0.381,0.0,0.619,0.7316,Positive
AMD is embodiment of yeeaaaaaa  booooiiiiiiiiiiiii of performance i remember getting laughed at when i defend ryzen 1st gen now them intel fanboi wont even brave enough to talk to me,0.092,0.085,0.824,0.0577,Positive
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt1m25s125a that voicecrack,0.0,0.0,1.0,0.0,Neutral
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt07m57s0757abrdid he just use a banana for scale  brfellow 9gaggers  anyone ,0.0,0.0,1.0,0.0,Neutral
This laptop is faster than my Desktop CPU 6600K  only 15Watts,0.0,0.0,1.0,0.0,Neutral
Linus questioning about cosidering an Intel LaptopbrbrMe Is that even a question I would refer AMD from the start,0.0,0.08,0.92,-0.1027,Negative
Did you guys get a new macro camera,0.0,0.0,1.0,0.0,Neutral
All this guy is is a paid salesman,0.0,0.0,1.0,0.0,Neutral
Even the Envy x360 comes with pen now ,0.0,0.231,0.769,-0.2732,Negative
Brandon got new toy So many shots with lens that I saw maybe in one previous video Im talking about this crazy close ups,0.0,0.111,0.889,-0.4118,Negative
I just bought a new laptop and it is an Intel i5 9th gen I wanted an AMD but couldn39t find one at a reasonable price where I live ,0.0,0.0,1.0,0.0,Neutral
Intel boasts about performance in laptops but always thermal throttles Just put a chip in there that doesn39t throttle will have less heat output and will probably perform  better because it can sustain higher boost o wait AMD already did that They did what Inteldont Thanks nintendont commercial,0.207,0.0,0.793,0.9052,Positive
This guy39s starting to run out of segways,0.0,0.0,1.0,0.0,Neutral
bruh the title is should you consider buying an intel laptop and you change it,0.0,0.0,1.0,0.0,Neutral
Until AMD laptops get better screens creature comforts and better GPU support from Nvidia still keep on the Intel laptop grind and scream from the rooftops that AMD laptops deserve MUCH better,0.336,0.062,0.602,0.8957,Positive
I SWEAR THE TITLE WAS DIFFERENT A SEC AGO,0.0,0.167,0.833,-0.0516,Negative
How lucky that I bought my HP Spectre 2 months before the Envy came out I would have even prefered an similar AMD machine but at the time there was no indication that AMD would deliver such beasts let alone any available option,0.042,0.153,0.804,-0.6059,Negative
The small size keeps it from being exceptional throws a banana YIKES,0.0,0.0,1.0,0.0,Neutral
I have a Lenovo 5 with a 4500u I never installed windows on it but for productivity is as fast as my 7700HQ Except the AMD has a 70W battery that lasts 9 hours,0.0,0.0,1.0,0.0,Neutral
a hrefhttpswwwyoutubecomwatchv4V3uB12mRrUampt4m18s418a f r e e  s t i c k e r s,0.0,0.0,1.0,0.0,Neutral
Ryzen 5 4500u laptops are really amazing Too bad it39s sold out everywhere Just when my credit card is offering 10 off on any gadget bought online,0.2,0.112,0.687,0.4459,Positive
