Review,Positive,Negative,Neutral,Compound,Sentiment
It seemed at first like itd work very well but it simply doesnt provide enough coverage I only had 3 tiny blemishes and it wasnt easy to get it to cover easily,0.184,0.087,0.729,0.348,Positive
Good concealer for a great price Ive used high end brands and most of them dont compare to the consistency of this one Its medium coverage but can be build to full coverage Every time I try a new concealer it would solidify my decision to repurchase this concealer Try it and see for yourself,0.083,0.0,0.917,0.5423,Positive
Good product If I were diligent about perfection Id probably have to touch this up at least once during the day Instead it looks great in the morning  still looks like its taken the edge off my giant dark circles at the end of a long day,0.244,0.0,0.756,0.9217,Positive
I used for contouring and it blends nicely,0.326,0.0,0.674,0.4404,Positive
I LOVE the Maybelline Fit foundation Its the only drug store brand makeup I use and I like it much better than any of the more expensive foundations Ive tried So when I was on a quest for a new concealer I thought this was worth a shot Im extremely fair and wear the 112 in the foundation I purchased the 10  Light in the concealer but its much darker than the foundation If I spread it out enough its not terrible but definitely not a great match,0.166,0.081,0.753,0.567,Positive
Not very full coverage Has a natural skin finish that is pretty Doesnt cover acne very well And if you have any under eye circles it wont cover them completely But if you need something light to cover redness it works,0.13,0.0,0.87,0.5494,Positive
it burns when I apply it,0.0,0.0,1.0,0.0,Neutral
This works surprisingly well given the price Makes me look so much more awake I like the little applicator wand One tube of this lasted me a year I dont know if it expired but the quality didnt deteriorate over time,0.126,0.0,0.874,0.4659,Positive
works well and lasts long,0.344,0.0,0.656,0.2732,Positive
Its okay Doesnt stay long Not for me,0.213,0.0,0.787,0.2263,Positive
Not intense  not fully coveredIt made my eyes more dryNot impressed,0.248,0.09,0.662,0.4865,Positive
I like this product but I ran out so I ordered it again but only mascara came and Im confused on the mix up since theyre different,0.066,0.11,0.824,-0.296,Negative
Its a great product I have been using it everyday since I got it I use it to brighten the dark area on my face It is silky and moist It doesnt become dry and become solid pieces even if it is applied underneath my eyes for a long period of time The price is cheap but can even match the top tier brands,0.127,0.0,0.873,0.7184,Positive
Absolutely love this concealer,0.6,0.0,0.4,0.6697,Positive
pretty mediocre concealer about the same amount of coverage as the fit me foundation which I love but minus the diverse colour selectionif youre looking for a light concealer youd be better off picking something else or just using the fit me foundation as a concealer,0.263,0.0,0.737,0.9109,Positive
This is a good concealer though depending on sweat needs to be reapplied at least once during the day I apply in the mornings and once in the late afternoonevening The 10 fits my tone very well even though I usually am somewhere between it and the next lightest,0.107,0.0,0.893,0.6478,Positive
The product comes by itself no packaging so just make sure you look for it because its small But all in all great product,0.247,0.053,0.699,0.7803,Positive
Everything is fine but amazon send me twice wrong color I want the lighter color as highlighter and I am tried to do the refund cuz the product itself is great just the color is not what I need ,0.231,0.091,0.678,0.6597,Positive
I love this concealer Definitely comparable to the NARS concealer which I love too but this is just so much more affordable Its super creamy and easy to blend and long lasting,0.4,0.0,0.6,0.9489,Positive
This product has become my favorite both for my personal and customer use as it is not greasy seals well and does not make flashback I definitely recommend it,0.164,0.121,0.715,0.3459,Positive
This is normally great makeup but the color I received was 1 or 2 shades darker than normal,0.154,0.0,0.846,0.3716,Positive
Did the job,0.0,0.0,1.0,0.0,Neutral
good concealer but i dont recommend buying it online because it doesnt go with your skin color as much as you think it would online it may be cheaper but in stores you can tell if it is the right shade this product causes light irritation but what doesnt very easy to apply and blend too overall this product is 45 stars,0.028,0.152,0.82,-0.8624,Negative
For inexpensive concealer it does the job I mostly wear it when Im going to the gym Stays on pretty well,0.227,0.0,0.773,0.6486,Positive
I got the shade in Light and its a bit more yellowy in person but thats okay I like it It covers really well It causes me a tiny bit of irritation but thats because I have very very dry sensitive skin,0.188,0.096,0.715,0.5006,Positive
Burned some and caused slight swelling,0.0,0.0,1.0,0.0,Neutral
This is my go to concealer when you first apply it you may look ridiculous but in a matter of a few minutes the product is absorbed by the skin and looks nice and natural I think they should offer a few more shades but for the pricet he quality is excellent,0.227,0.03,0.743,0.9081,Positive
This is a great concealer especially for under the eyes as it isnt too drying and it doesnt cause my liners to run either Some concealers can be too sticky or cake up when drying this one sets very nicely with a light dusting of powder All day wearability,0.139,0.0,0.861,0.807,Positive
I am very picky about concealers and needed a good one for under the eyes This one has the right amount of yellow for my fair skin to balance out the dark circles Blends smoothly good amount of coverage for a drugstore brand,0.18,0.0,0.82,0.7964,Positive
Product is full coverage It helps conceal my under eye circles very well,0.312,0.0,0.688,0.6115,Positive
,0.0,0.0,0.0,0.0,Neutral
The one thing I dont really like about this is that its the shade as my foundation I wear 112 ivory by fit me and the fair shouldve been lighter but its not Needless to say cant put it on my face but definitely will use it for cut crease looks,0.126,0.078,0.796,0.3892,Positive
The product itself is great I love how smooth and creamy and easy to apply it is Decent coverage I would say lightmedium but buildableMy issue and why I gave the product 3 stars was that I received what seems to be a used product There was not shrink wrap on the product itself and when I opened it it looks like someone else used it Im very disappointed,0.144,0.064,0.792,0.5804,Positive
Its a very good product for its prize For me it worked perfect it covers imperfections and it lasted the whole day,0.362,0.0,0.638,0.8805,Positive
Good reasonably price product,0.492,0.0,0.508,0.4404,Positive
This concealer is really thin and watery Im very fair with no blemishes and this wouldnt even cover any slight redness or minor  discolorations on my skin The color was a close match but the concealing ability is non existent Its cheap so I gave it a chance but I would never recommend this product,0.132,0.076,0.793,0.5015,Positive
I can never find products to match my skin tone because I am super super pale but I have really dark purple circles underneath my eyes Most color correcting doesnt work for me either I purchased this product in 15 fair and it is literally a perfect match Easy to apply with great staying power and for a good price I love it,0.4,0.0,0.6,0.9873,Positive
I have tried bare minerals but it doesnt go well with my liquid foundation But this one works well with Nars liquid foundation I would recommend,0.113,0.155,0.732,-0.0495,Neutral
I am naturally very pale which makes it extremely hard to find foundations and concealers that dont give me an orangey tone This is my go to concealer as I can use it on most of my face for light coverage that works well for how lazy my routine is and is great for summer weather as well as winter,0.127,0.064,0.809,0.6258,Positive
Love this concealer Been using it for years,0.375,0.0,0.625,0.6369,Positive
Love the product Just thought it didnt go a long way It seemed like it was not completely filled with product,0.271,0.0,0.729,0.7717,Positive
The covering is perfect for me,0.425,0.0,0.575,0.5719,Positive
This product was very water down,0.0,0.0,1.0,0.0,Neutral
I am giving this a lukewarm review along with the foundation I thing this would be good if you are just starting off and experimenting with makeup You really cannot beat the price It is easy to apply If you are not sure how YouTube is a great resource for that I would definitely recommend a primer under this if you have dry or combo skin like me Not certain this line has that product No irritation to report and I have very sensitive skin,0.208,0.096,0.696,0.8939,Positive
Great product and a perfect Nars dupe  I use it to cover blemishes and apply it with clean washed fingers or a concealer brush  I actually love this product for under eyes better than the overhyped age rewind under eye concealer also by Maybelline Ive been using this concealer for years and recently began purchasing via Amazon,0.285,0.037,0.678,0.9501,Positive
Excellent coverage,0.787,0.0,0.213,0.5719,Positive
This is one of the best concealers Ive used in a while It really helped conceal the dark circles under my eyes although it doesnt cover acne scars very well,0.196,0.0,0.804,0.7645,Positive
Nice color shade,0.583,0.0,0.417,0.4215,Positive
Not thick at all  has a weird smell and your dark circles still show,0.0,0.124,0.876,-0.1779,Negative
Translate review to English,0.0,0.0,1.0,0.0,Neutral
I have this on subscribe and save It lasts for a long time but definitely just for spot treatments I do need to reapply if I have a particularly troubling blemish,0.167,0.153,0.68,-0.138,Negative
I like the product but it wasnt the color I was looking for,0.149,0.0,0.851,0.1901,Positive
This product and price point are EVERYTHING right in the make up world However if you go from using a higher end concealer such as Tarte or MAC do not expect the same results This is a very thin concealer that is buildable and requires additional building for extra coverage,0.0,0.0,1.0,0.0,Neutral
It seems to wear off but the color blends well,0.227,0.0,0.773,0.3919,Positive
Excellent concealer,0.787,0.0,0.213,0.5719,Positive
Good,1.0,0.0,0.0,0.4404,Positive
Good coverage and goes on smooth,0.367,0.0,0.633,0.4404,Positive
I absolutely love this product Ive been looking for a concealer for a while and my friends recommended this one They said its equivalent to the NARs concealer I cant really say if thats true because Ive never tried the NARs concealer But I did want something on the cheaper side that wouldnt cost me a leg and an arm Its super easy to apply covers really well and stays on all day,0.27,0.0,0.73,0.963,Positive
I love this color  I was hesitant because of the price but it was worth it  I wish it came in a larger bottle  Blends perfectly The only other concealer I use is fawn by LA pro but this is my other option as of now  No creasing under my eyes either,0.24,0.072,0.688,0.9001,Positive
I dont particularly like the one I bought from here  I ordered light 10 Its a bit darker than I expected and it oxidized pretty badly for me However I bought Fair 15 from I think walmart and it was the right color for me  lighter than the light one  and so far no issues with oxidization I have to wonder if I just got a tube from a bad batch,0.078,0.161,0.762,-0.71,Negative
Great coverage,0.804,0.0,0.196,0.6249,Positive
Good product for the price A bit thin but it works out just fine,0.274,0.0,0.726,0.4854,Positive
Great concealer for normal skin I have very dark circles around my eyes because I dont get enough of sleep  have 2 kids 3 yo and 6 mo and I was getting very disappointed of how I started to look and needed to hide my circles After trying it on I couldnt be happier It hid my dark circles around my eyes but also made me look so natural and beautiful,0.168,0.088,0.744,0.8757,Positive
Their fairest color is not really all that fair I wish that this came in a nearwhite because it is a very nice formula with good coverage Just pale people beware  it is probably not going to work on your skin,0.249,0.0,0.751,0.8822,Positive
Translate review to English,0.0,0.0,1.0,0.0,Neutral
Would definitely purchase again,0.474,0.0,0.526,0.4019,Positive
Good wear No cake face or dark circles,0.261,0.198,0.541,0.1779,Positive
Cant say anything bad its a good product I used it maybe once tho but that was me I just dont use it I tried getting whatever I can to hide my dark circles but doesnt work Nothing does Not 5 make up not 50 make up I would rather buy this than something from ulta that swears its heaven sent ,0.159,0.034,0.808,0.7632,Positive
It goes on silky and doesnt turn to a sallow color later in the day It stays looking fresh,0.119,0.0,0.881,0.3182,Positive
Translate review to English,0.0,0.0,1.0,0.0,Neutral
Love this I used to use the dream lumi highlighing concealer but I always ran out of that too fast because you barely get any product with it I saw there was a coupon for this one and have heard a lot of great things about it so I decided to give it a try and I LOVE IT You really get a lot of product too Will definitely purchase again,0.262,0.0,0.738,0.969,Positive
It has really good coverage and feels really nice after it has been set However every time I use it I have a burning feeling where I used it Thats likely the formula especially since there is no fragrance It does work decent for cutting the crease and it doesnt burn in that case,0.138,0.066,0.797,0.6232,Positive
Perfect for what I needed,0.552,0.0,0.448,0.5719,Positive
Not heavy Does not add cakeness to the skin texture,0.0,0.0,1.0,0.0,Neutral
This is my favorite concealer am dark skin and have alot of dark areas on face and neck this works great to hid the dark spots,0.225,0.044,0.73,0.7717,Positive
product is good  easy to apply the coverage is great  ill give it a 45 for coverage the black in the container rubbed off slightly and the shade medium was right for my skini would recommend if you dont want to spend money on an expansive concealer,0.22,0.071,0.709,0.8548,Positive
The color is exactly what I was looking for I was so happy to find a concealer that was significantly less than the department store prices I now buy all my makeup on Amazon because Amazons prices beat department store prices The color is exactly as advertised and the product works well The consistency is good and the product stays on all day Im happy with my purchase,0.215,0.015,0.77,0.944,Positive
The container was open and only half full when I received it It does not seem to go on well and I have to go back into the bottle 2 or 3 times to do under just one eye It does moisturize but does not last the whole day,0.034,0.0,0.966,0.1406,Positive
This concealer does nothing  I am 46 and dont typically use concealer but wanted to try for the dark under my eyes and a few spots on my face but this does not even cover anything really  Its useless,0.0,0.103,0.897,-0.627,Negative
Waw,0.0,0.0,1.0,0.0,Neutral
Decent,0.0,0.0,1.0,0.0,Neutral
Great I love how this product is cheap and it works great I normally use Maybelline products I thought it would be great to try theirs Considering Ive only used the Elf or Nyc for coverup so I wasnt at very high standards But it works great Much better than those other brands,0.315,0.0,0.685,0.9625,Positive
Love the product Covers well under my eyes,0.512,0.0,0.488,0.743,Positive
Product looks a tad cakey but worth the price would not compare it to name brand,0.144,0.0,0.856,0.3291,Positive
As a new mom I discovered just how bad dark circles can getwith that being said this concealer is a lifesaver Goes on nice I let it set a minute before blending Blends well and gives coverage Decided on this after searching youtube for drugstore top products Super happy with this purchase,0.294,0.057,0.649,0.9274,Positive
Works well with Fit Me foundation,0.535,0.0,0.465,0.5574,Positive
This is my go to drugstore concealer its super light weight but has some good buildable coverage,0.296,0.0,0.704,0.743,Positive
Doesnt fully cover up acne but it works enough for acne to be hard to notice i usually have to apply it twice a day,0.0,0.068,0.932,-0.1531,Negative
Cheap and works great,0.577,0.0,0.423,0.6249,Positive
I love this concealer Im semi new to makeup and Ive loved this concealer since Ive started using it,0.336,0.0,0.664,0.8442,Positive
Excellent coverage under eye bags and wrinkles  Long lasting coverage and a great price for the money,0.358,0.0,0.642,0.8316,Positive
Its very creamy and nice but wasnt light enough for my skin tone I would buy it again but next time in person,0.088,0.0,0.912,0.2574,Positive
its good,0.744,0.0,0.256,0.4404,Positive
When I bought it I was expecting a thicker tube with more product But instead I was surprised with a thin tube with product gone in a day or two I typically use this brand with no complaints but this is the first time Im actually disappointed,0.048,0.215,0.737,-0.8462,Negative
Hard to tell what the right color is from an Internet picture Ended up buying something a shade too dark for my skin but think I would like the product if I had the right shade My advise is to buy a shade lighter than you think you need,0.068,0.025,0.906,0.4678,Positive
It said light on the site but its actually fair The number of the color match just not the name listedBut thats a huge deal for me since i have a warm skin tone even though im pretty pale when i use any products for fair skin its too cool and sort of ends up making my face look dirtyThe formula also didnt work well with my other products but im currently searching for the right make up for my skin as i all the sudden am getting older and need to change my routines Perhaps id try this again if it was on sale but i wasnt very impressed with the formula,0.161,0.047,0.792,0.9189,Positive
This is my favorite concealer As a very pale girl with the purple undereye circles that come along with being pale finding a light enough concealer that will hide those circles is a huge struggle This one is amazing It lasts a long time doesnt irritate my skin and isnt cakey Its perfect,0.189,0.116,0.695,0.6634,Positive
Conceals quiet well for a drug store brand My issue was that it didnt cover certain spots wasnt as high coverage as I expected,0.088,0.076,0.836,0.0736,Positive
For the price it is a really good concealer  It is a bit thick and oilybut it has nice coverage,0.272,0.0,0.728,0.7178,Positive
Seemed like it was half empty,0.301,0.217,0.482,0.1779,Positive
this is my favorite concealer and it beats imo some of the higher end concealers ive tried i wish it would last me longer tho ,0.206,0.0,0.794,0.6908,Positive
Got this because Bailey Sarian uses it and woooow I love this product lol,0.389,0.0,0.611,0.7906,Positive
For those days when you stayed up too late the night before and now you have to be at work at 7am Slap some of this under those eyes and youre now good to go ,0.12,0.0,0.88,0.5423,Positive
Covers great,0.804,0.0,0.196,0.6249,Positive
works decent,0.0,0.0,1.0,0.0,Neutral
the seal was broke so no i wont use it as far as the product the color was definitely  what i wanted,0.106,0.223,0.67,-0.4527,Negative
My go to Love,0.583,0.0,0.417,0.6369,Positive
Its a bit watery but overall it covers well and get the job done to be honest,0.336,0.0,0.664,0.7964,Positive
Great coverage,0.804,0.0,0.196,0.6249,Positive
This arrived opened and not even in a box,0.0,0.0,1.0,0.0,Neutral
Gift,1.0,0.0,0.0,0.4404,Positive
This product is definitely a must buy especially for the cost Great coverage not caked stays on all day,0.298,0.0,0.702,0.7783,Positive
Sheerness and lasts all day,0.0,0.0,1.0,0.0,Neutral
People always say this is a dupe for Nars Creamy concealer While I cant vouch for that I can say I cant imagine it could be much worse than its 30 counterpart Great coverage perfect color than my skin although to me 10 looks darker than 15 this is because 10 is yellow toned and 15 is pink Pale Irish girls like me will love this product,0.188,0.073,0.739,0.872,Positive
Its okay But kind of burns a little and I dont normally have sensitive skin,0.108,0.0,0.892,0.1154,Positive
Ive been using this for years to cover my dark circles  It goes on easily doesnt crease or run  Will use this for the rest of my life,0.082,0.0,0.918,0.34,Positive
When I went to go in my package the seal on the concealer broke and it looked like the color was darker It wasnt packaged like my other individual items they came at least wrapped,0.129,0.072,0.799,0.296,Positive
I like this product  Its getting hard to find it in a store  this was perfect and at a very good price  Arrived very quickly,0.326,0.049,0.625,0.8399,Positive
I got a too light color You live and learn If I would of gotten the right color it would of been great,0.177,0.0,0.823,0.6249,Positive
This concealer cannot be paired with the SmoothDewy Fit Me Foundation Since the foundation itself is quite wet when you first put it on if you put the concealer on immediately after the foundation it doesnt stick The concealer slips and slides on the face and is hard to blend Its easier to use after the foundation has set for a bit but it still isnt a good mixLike the other Maybelline face products it is sheer which allows for a more buildable coverage,0.043,0.051,0.906,-0.1677,Negative
My favorite concealer of all time I was originally using the Becca coverage concealing creme spending 30 I then was introduced to this concealer and have stopped using Becca I have saved a lot of money and I still get the coverage I need You do not need to apply a lot I use this concealer everyday under my eyes and it has lasted me 2 months LOVE LOVE,0.216,0.026,0.758,0.941,Positive
The seal to the concealer was broken Wondering why this is an issue Has this product been used before Dont know why else it would arrive open like many other people say,0.07,0.087,0.843,-0.1531,Negative
Goes on so smoothly and blends in nicely Ive bought this concealer many times and its buildable so you can build it up to any coverage,0.104,0.0,0.896,0.4404,Positive
Wow I really like this I have never really found a liquid conclear I liked and I have tried many until now this one works well,0.403,0.0,0.597,0.8883,Positive
Awesome product,0.804,0.0,0.196,0.6249,Positive
Goes on smoothly not to much coverage more of a natural look,0.217,0.0,0.783,0.4173,Positive
not bad but expected more was gone in about 6 hours has it to be burning because its burned stung espetialy under eye not always and not everyday but once in three days or so still bad feeling    not best one for dark spots was working well for about 2 hours than dark spots started appearing again,0.161,0.07,0.769,0.6051,Positive
I had bought this for the up coming school year just to have on hand and I am a very very pale person with porcelain skin I hoped that this would match my skin color but it was just way to dark The product in the actual bottle is a very nice consistency and smooth on the skin I just wish it was my skin color,0.171,0.0,0.829,0.8907,Positive
I use this concealer under my eyes It goes on smoothly and although it looks too dark at first it looks lighter when I blend it in Lasts and does not crease if set,0.0,0.0,1.0,0.0,Neutral
I really like the FIT ME line of cosmetics but I just wish it came in a bigger container The concealer bottle is small but the amount is not very much,0.235,0.0,0.765,0.7714,Positive
I am an Asian girl with slight whiter skin yet uneven tone this color fits me I use it to cover undereye darker circle and usually apply it before foundation they blend well,0.065,0.0,0.935,0.2732,Positive
This concealer doesnt make my face flawless but it works pretty well in helping reduce those flaws and I can ask for more with this price,0.362,0.0,0.638,0.8979,Positive
This ended up being a tad bit too dark for my skin tone but great coverage I cant blame the vendor for the tone being offits the chance taken with selecting colors online instead of in person Even still a great purchase,0.318,0.0,0.682,0.9542,Positive
Really  good product  Have been using it for two years and I have been really happy with the overall look  Great shade it looks and feels nice  Not heavy  on the face  easy to apply  I really enjoy using the Maybelline products they are affordable and hassle free  Arrived super fast in perfect shape  I buy the fair 15 and it really suits me ,0.398,0.0,0.602,0.9869,Positive
This is the concealer that I have been using for a long time I was using nars but yall knw how expensive that is So I tried this and havent gone back,0.0,0.0,1.0,0.0,Neutral
I used a high end concealer that everyone raved about for a while but it never really worked for me the way it did for everyone else This Maybeline one doesnt dry out my under eyes or seem to bother my super sensitive under eye skin plus Ive been using it as an eyeshadow base it works perfectly For me this is perfection,0.215,0.041,0.744,0.9442,Positive
It sure is good,0.722,0.0,0.278,0.6369,Positive
Love this concealer Ive been using it for a while Its perfect and the texture is nice and smoothing,0.416,0.0,0.584,0.8934,Positive
Works exactly as described Being very fair skinned its difficult to find a concealer that is too dark for my skin This one works great,0.222,0.083,0.696,0.6361,Positive
loved it wish they had more diverse shades stays on all day and blends in really well,0.391,0.0,0.609,0.8399,Positive
I use this for under my eyes and brightening and it works great Great coverage and on top of primer it lasts all day,0.415,0.0,0.585,0.926,Positive
I love concealer its my favorite,0.706,0.0,0.294,0.802,Positive
Love this concealer Full coverage and last on my face for 1012 Hoursbasically all day Love it,0.359,0.0,0.641,0.8555,Positive
The product itself is good my problem is that I ordered two colors and both came with broken seals and appeared to have been used I returned them,0.091,0.183,0.726,-0.4404,Negative
I have pale skin and need to use Maybelline fit me shade 110 which is the lightest foundation But this is the lightest concealer and its in shade 10 which my friend has to use to conceal his shade maybelline fit me 125 skin tone So I gave it to him to use because it does not show up on my pale af skin,0.136,0.0,0.864,0.8519,Positive
This is good but it had yellow undertones rather than pink like it appears in the bottle made me look off Its not a bad color but it is more for yellowgolden undertones whereas I need something a little different,0.209,0.0,0.791,0.8391,Positive
I have ordered this only twice but the color was more yellow color than the first time Even though I ordered same color I needed so I had to use it but not happy with it,0.0,0.114,0.886,-0.612,Negative
Love being able to order make up without having to leave the house Especially during these pandemic times,0.251,0.0,0.749,0.654,Positive
This concealer is fantastic quality and it really gets the job done It covers by dark circles my redness and my occasional pimple The color was very close to what I wanted but it was a bit too orange I will maybe true a different color Nonetheless if you want a great concealer for a great price look no farther,0.27,0.04,0.69,0.9513,Positive
I usually dont post reviews But I had to for this oneI love this concealer If its the correct shade for you it really is the best Lightweight product but does the job perfectly I like it more than some of the highend concealers Ive bought in the past,0.334,0.0,0.666,0.9751,Positive
This product is a good value for the money covers well and stays on  The older I get the more I need concealer  Would recommend,0.355,0.0,0.645,0.836,Positive
Great product works well when I have dark marks under my eyes when I cant sleep but as a general concealer it works better than most that I have tried,0.257,0.0,0.743,0.7876,Positive
Love this conceler Its a very sheer formula so I use it when I dont want a heavy make up day Dont get me wrong it has great coverage but it feels light under your eyes,0.192,0.031,0.777,0.7018,Positive
Used for under eye,0.0,0.0,1.0,0.0,Neutral
The product is easy to apply and the color is as expected I still use it daily however I experienced a slight irritation I say this with caution because I think I just have sensitive skin I would most likely recommend this product to others but am starting to become more aware of checking what are in these make up products,0.067,0.038,0.895,0.1752,Positive
I wish Id thought of using a product like this years ago because it wouldve saved me from years of embarrassing breakouts and nasty scarring  Luckily the color I picked matches my skin color almost exactly thank you Maybelline,0.278,0.127,0.595,0.7447,Positive
This worked very nicely and blended super nicely and overall looked amazing The only problem was it that once I received it it was empty Almost like the concealer was just on the outside to make it look like it was full but on the inside there was barely any left Other than that amazing product,0.262,0.049,0.69,0.9217,Positive
my fav drugstore concealer but i definitely recommend setting with a loose powder or else it will cake in your under eye creases,0.306,0.103,0.591,0.705,Positive
I dont know if I just chose the wrong color but this liquid concealer was way too light for my skin tone and stung when I applied it anywhere on my face I have not had this happen to me with any other concealer but that doesnt mean everyone has the same experience This just wasnt the right concealer for me,0.0,0.035,0.965,-0.2617,Negative
My first concealer so I really have nothing to compare this too but I really like it  it covers well I only need to apply once under my powder and It hides all my blemishes and dark spots really well,0.204,0.047,0.749,0.7869,Positive
This concealer is so good on my skin it blends very well and hides what I need covered I use it under my foundation and its like its not even there Ill gladly get this again,0.308,0.045,0.646,0.8861,Positive
This works so much better than I thought it would  I love it My expectations werent high because of the price being so low but I decided to give it a try  am so glad I did The coverage is great and a little bit of product goes a long way Definitely recommend,0.354,0.03,0.616,0.9704,Positive
Great product I love how light it feels and how bright my under eye area is,0.483,0.0,0.517,0.9042,Positive
The Sand color ended up having a yellowish tint to it Will get lighter next time The coverage was good though and it went on well,0.179,0.0,0.821,0.6124,Positive
The color is nice The consistency is a bit watery,0.259,0.0,0.741,0.4215,Positive
Very good,0.762,0.0,0.238,0.4927,Positive
Glides on and gives a look of skin Long wearing left on one night and still their in the morning light Wonderful,0.156,0.0,0.844,0.5719,Positive
Just what I expected,0.0,0.0,1.0,0.0,Neutral
good sheer coverage for casual days was a bit lighter for me i should have ordered a darker shade all in all good for everyday use but not the best coverage,0.157,0.134,0.709,-0.3076,Negative
This is the only concealer Ive used so I have nothing to compare it to However I am very impressed and pleased with how well it stays on without creasing I highly recommend,0.234,0.063,0.703,0.7453,Positive
ONE OF THE BEST CONCEALERS YETI USE IT UNDER MY EYES AND ON SOME AGE SPOTS COVERS GREAT  I WILL BUY THIS PRODUCT AGAIN HAVE SUGGESTED IT TO SEVERAL FRIENDS THAT HAVE VERY DARK CIRCLES UNDER THEIR EYES THEY FOUND IT MUCH BETTER THAN THE PRODUCTS THEY HAVE USED IN THE PAST,0.233,0.0,0.767,0.936,Positive
just so soanother Maybelline fit me better,0.531,0.0,0.469,0.6872,Positive
It doest look very well on my face because it isnt  my color and also i think that its not for my skin type It will be better for oily skin so I dont like it very much ,0.13,0.059,0.811,0.4413,Positive
The quality of the product as good as described,0.266,0.0,0.734,0.4404,Positive
One of my fav concealers I always keep this and use it along with my other high end concealers,0.15,0.0,0.85,0.4588,Positive
The Maybelline Fit Me Concealer is the only drugstore concealer that I have been able to use under my eyes and to also cover blemishes and dark spots It is pigmented enough and the right consistency not too thin or too thick You have to be really careful to not apply too much under the eyes or you could have some slight settling in the fine lines,0.09,0.0,0.91,0.6361,Positive
This is a great longwearing product I had been using Mac and Tarte until I discovered this one I like how blendable and long wearing it is yet gentle on my sensitive skin,0.268,0.0,0.732,0.8591,Positive
best for the price,0.583,0.0,0.417,0.6369,Positive
Had an open mind tried it it went on smooth however became whiney and greasy in a very period of timeit did come in a timely manner just not a product for my oily skin type,0.0,0.067,0.933,-0.3182,Negative
I like the this concealer It did not crease up which a lot of concealers do on me It gives good coverage without being too thick,0.197,0.0,0.803,0.6597,Positive
Love this stuff It works the color is perfect and the price is right I do have extremely sensitive skin around my eyes and there is a light sensitivity once the product is first applied but then it feels normal within seconds My skin around my eyes reacts to many products negatively including Clinique and other department store products but this product it reacts a lot less to,0.073,0.0,0.927,0.6059,Positive
The applicator is messy I wish the product was little thicker It got the job done,0.148,0.137,0.714,0.0516,Positive
It was a good color for me and it goes on very well but it creased under my eyes easily,0.297,0.0,0.703,0.6953,Positive
This shade comes out yellow but the other fairest shade comes out red It has very good coverage but they dont quite have the right color for me Overall good,0.235,0.0,0.765,0.8618,Positive
I liked it,0.737,0.0,0.263,0.4215,Positive
I like it I wish I had it in fair also for highlighting its good it creases a it but I still havent founf a concealer thats doesnt I combien it with other to create the perfect shade and coverage,0.356,0.0,0.644,0.9169,Positive
My only problem is that it was the wrong color for my skintone which was my fault Other than that I love the texture and coverage when I improvised and mixed it with an nyx concealer I bought another but this time I made sure it was my color ,0.108,0.112,0.78,0.2023,Positive
The first time I bought this I was disappointed because it was too dark on me but I gave it a second chance and got a lighter color It worked so well and is the perfect shade for me and covers really nicely,0.306,0.041,0.653,0.9371,Positive
Very yellow on my skin,0.0,0.0,1.0,0.0,Neutral
I have tried several different brands of concealers I have have to say this is the best one yetVery good coverageshade I chose matches my skin tone wellThe only tip I can offer is that if you dont set it with some sort of loose powder or setting powder it will settle into the fine lines under the eye area,0.14,0.041,0.819,0.7436,Positive
I use this concealer everyday as part of my makeup routine I was hesitant to purchase online but the color worked out perfectly This is the second time Ive ordered it and will continue once I run out Good coverage and long lasting,0.2,0.031,0.768,0.8793,Positive
Its a great product but I just got the wrong color so I use it for more of a highlight then a counselor But also you have to be more careful becuase it can make you face have cakey parts,0.193,0.095,0.712,0.5035,Positive
I really like how easily this applies and looksFour stars while I wait to see how long it lasts,0.267,0.0,0.733,0.6659,Positive
Great concealerRecommend trying it I have no doubt you will like it,0.361,0.257,0.383,0.4404,Positive
Best makeup line out there I have tried several different ones and this is the best and only one I will use from now on I have and will continue to recommend this to every one I know,0.26,0.0,0.74,0.8979,Positive
I got the Maybelline New York Fit Me Concealer in the color 10 LightReally great product The color on the picture seems darker though Im asian with a pretty fair but yellow complexion Works fine and doesnt cause any break outs or drying I have sensitive skin Is not a super heavy product and the applicator is standardGreat for the price and better than expected,0.195,0.058,0.747,0.7834,Positive
PERFECT PERFECT PERFECT,1.0,0.0,0.0,0.9022,Positive
I love this concealer Ive been looking for the best one for my face Ive tried so many others but they crease and look cakey No one likes a cakey creasy face I just got it today and had to try it out It is the best concealer I have ever own And will be the last one I purchase Im a forever fan,0.244,0.039,0.718,0.9418,Positive
This product blends on the skin well Great coverage,0.47,0.0,0.53,0.7351,Positive
Beautiful concealer Lightweight The only reason it has a 45 stars is because I had to go over it with a wet sponge after I tried blending it because it looked cakey But after I uses a wet sponge it looked very natural Will buy it again for sure,0.185,0.0,0.815,0.8438,Positive
Full coverage perfect concealer great price  love the shade ,0.667,0.0,0.333,0.9186,Positive
Pretty dry and light color,0.444,0.0,0.556,0.4939,Positive
So I purchased this The color is way too dark But the part that irritates me is that I ordered this and it came broken The entire product is cracked all the way down the side ,0.0,0.194,0.806,-0.8271,Negative
Love this product I use next to my eye makeup to be sure I have the defined lines I have purchase several time Happy each time thank you,0.377,0.0,0.623,0.9136,Positive
Very drying to the skin shows wrinkles horribly,0.0,0.327,0.673,-0.5267,Negative
